interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind
2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,2023-07-02T00:00:00-05:00,2023-07-02T05:00:00+00:00,6106.48263888889
2023-07-02T00:00:00-05:00,2023-07-02T05:00:00+00:00,2023-07-03T00:00:00-05:00,2023-07-03T05:00:00+00:00,4240.29618055556
2023-07-03T00:00:00-05:00,2023-07-03T05:00:00+00:00,2023-07-04T00:00:00-05:00,2023-07-04T05:00:00+00:00,7153.75902777778
2023-07-04T00:00:00-05:00,2023-07-04T05:00:00+00:00,2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,12440.3309027778
2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,11014.7274305556
2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,7732.73159722222
2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,10796.5048611111
2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,5397.63402777778
2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,5339.6375
2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,8375.86794425087
2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,9906.23854166667
2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,10633.2254355401
2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,6873.69305555556
2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,9339.83298611111
2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,5524.42189781022
2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,7101.09930555556
2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,10098.0347222222
2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,15322.7979166667
2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,9682.82152777777
2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,7176.18956834532
2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,6612.19650349651
2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2592.19469964664
2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,9103.41875
2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,14822.8927083333
2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,17528.2203125
2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,15652.8511111111
2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,14754.1068100358
2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,13480.6718309859
2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,10275.686971831
2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,10115.0723776224
2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,12398.4449122807
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,13083.7721254355
2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,12538.6010526316
2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,10578.4440559441
2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,7355.85104895104
2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,10910.1294736842
2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,11239.8628975265
2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,6573.19575971731
2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,9337.73496503497
2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,8744.92377622378
2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,6487.77429577465
2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,9782.29965277778
2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,7833.76129032258
2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,9348.29340277777
2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,12249.506271777
2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,3902.65173611111
2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,16072.665625
2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,11439.864084507
2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,12845.6097222222
2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,13497.8361111111
2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,9614.72638888888
2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,9246.33854166666
2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,7977.32881944444
2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,10524.8972222222
2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,9956.9
2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,11326.2704861111
2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,10825.2607638889
2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,5667.07291666667
2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,3635.57465277778
2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,4048.76319444444
2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,5797.87847222222
2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,13859.7305555556
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,14721.5197916667
2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,13111.8340277778
2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,13028.3513888889
2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,19902.378125
2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,17257.5862815885
2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,8571.8423611111
2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,11787.3197916667
2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,10005.8087412587
2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,8640.39583333333
2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,9524.39097222222
2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,6203.78958333333
2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,3879.90069444445
2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,6159.01284722222
2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,6158.53215547703
2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,3586.56493055555
2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,2367.53784722222
2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,4664.54930555556
2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,15156.0836805556
2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,13581.6329861111
2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,8700.82543554007
2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,13671.2350694444
2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,13934.0163194445
2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,11822.1059027778
2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,8074.265625
2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,3260.72657342657
2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,9061.44697508898
2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,9896.90069444446
2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,15753.2392361111
2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,16749.1658536585
2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,17499.5625
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,16083.9555555556
2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,15371.3045296167
2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,17015.5086805555
2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,9314.14826388889
2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,10189.1253472222
2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,11342.8735191638
2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,5330.73402777778
2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,9621.57812499999
2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,6130.44548611111
2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,13887.1829861111
2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,19219.5767361111
2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,19252.1056140351
2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,17931.8079861111
2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,14599.1010416667
2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,11087.3253472222
2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,5000.84791666666
2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,13265.5256944444
2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,14634.4923611111
2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,9350.50104166667
2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,7721.61458333333
2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,11331.5722222222
2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,17254.7663194445
2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,18418.0583333333
2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,14169.1819444444
2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,12072.5569444444
2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,17003.6472222222
2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,14866.2361111111
2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,10596.8072916667
2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,17700.4427083333
2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,10200.375
2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,11674.9270833333
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,16040.7552083333
2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,14736.0267361111
2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,13777.2704861111
2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,6376.84583333333
2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,2023-11-06T00:00:00-06:00,2023-11-06T06:00:00+00:00,12776.81
2023-11-06T00:00:00-06:00,2023-11-06T06:00:00+00:00,2023-11-07T00:00:00-06:00,2023-11-07T06:00:00+00:00,9782.61219512194
2023-11-07T00:00:00-06:00,2023-11-07T06:00:00+00:00,2023-11-08T00:00:00-06:00,2023-11-08T06:00:00+00:00,12984.709375
2023-11-08T00:00:00-06:00,2023-11-08T06:00:00+00:00,2023-11-09T00:00:00-06:00,2023-11-09T06:00:00+00:00,17471.8520833333
2023-11-09T00:00:00-06:00,2023-11-09T06:00:00+00:00,2023-11-10T00:00:00-06:00,2023-11-10T06:00:00+00:00,12335.2649305555
2023-11-10T00:00:00-06:00,2023-11-10T06:00:00+00:00,2023-11-11T00:00:00-06:00,2023-11-11T06:00:00+00:00,6614.55659722222
2023-11-11T00:00:00-06:00,2023-11-11T06:00:00+00:00,2023-11-12T00:00:00-06:00,2023-11-12T06:00:00+00:00,13109.734375
2023-11-12T00:00:00-06:00,2023-11-12T06:00:00+00:00,2023-11-13T00:00:00-06:00,2023-11-13T06:00:00+00:00,9183.12430555556
2023-11-13T00:00:00-06:00,2023-11-13T06:00:00+00:00,2023-11-14T00:00:00-06:00,2023-11-14T06:00:00+00:00,8426.25520833333
2023-11-14T00:00:00-06:00,2023-11-14T06:00:00+00:00,2023-11-15T00:00:00-06:00,2023-11-15T06:00:00+00:00,15864.6241758242
2023-11-15T00:00:00-06:00,2023-11-15T06:00:00+00:00,2023-11-16T00:00:00-06:00,2023-11-16T06:00:00+00:00,10118.2975694444
2023-11-16T00:00:00-06:00,2023-11-16T06:00:00+00:00,2023-11-17T00:00:00-06:00,2023-11-17T06:00:00+00:00,17733.7843205575
2023-11-17T00:00:00-06:00,2023-11-17T06:00:00+00:00,2023-11-18T00:00:00-06:00,2023-11-18T06:00:00+00:00,8923.83958333333
2023-11-18T00:00:00-06:00,2023-11-18T06:00:00+00:00,2023-11-19T00:00:00-06:00,2023-11-19T06:00:00+00:00,9203.49270833333
2023-11-19T00:00:00-06:00,2023-11-19T06:00:00+00:00,2023-11-20T00:00:00-06:00,2023-11-20T06:00:00+00:00,16652.9375
2023-11-20T00:00:00-06:00,2023-11-20T06:00:00+00:00,2023-11-21T00:00:00-06:00,2023-11-21T06:00:00+00:00,16829.993728223
2023-11-21T00:00:00-06:00,2023-11-21T06:00:00+00:00,2023-11-22T00:00:00-06:00,2023-11-22T06:00:00+00:00,18316.1167247387
2023-11-22T00:00:00-06:00,2023-11-22T06:00:00+00:00,2023-11-23T00:00:00-06:00,2023-11-23T06:00:00+00:00,9832.41006944445
2023-11-23T00:00:00-06:00,2023-11-23T06:00:00+00:00,2023-11-24T00:00:00-06:00,2023-11-24T06:00:00+00:00,14299.1076655052
2023-11-24T00:00:00-06:00,2023-11-24T06:00:00+00:00,2023-11-25T00:00:00-06:00,2023-11-25T06:00:00+00:00,13034.9149825784
2023-11-25T00:00:00-06:00,2023-11-25T06:00:00+00:00,2023-11-26T00:00:00-06:00,2023-11-26T06:00:00+00:00,5093.81145833333
2023-11-26T00:00:00-06:00,2023-11-26T06:00:00+00:00,2023-11-27T00:00:00-06:00,2023-11-27T06:00:00+00:00,14014.4802083333
2023-11-27T00:00:00-06:00,2023-11-27T06:00:00+00:00,2023-11-28T00:00:00-06:00,2023-11-28T06:00:00+00:00,7211.23554006969
2023-11-28T00:00:00-06:00,2023-11-28T06:00:00+00:00,2023-11-29T00:00:00-06:00,2023-11-29T06:00:00+00:00,11951.0482638889
2023-11-29T00:00:00-06:00,2023-11-29T06:00:00+00:00,2023-11-30T00:00:00-06:00,2023-11-30T06:00:00+00:00,11593.9836805556
2023-11-30T00:00:00-06:00,2023-11-30T06:00:00+00:00,2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,14432.3440972222
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2023-12-02T00:00:00-06:00,2023-12-02T06:00:00+00:00,8689.29618055556
2023-12-02T00:00:00-06:00,2023-12-02T06:00:00+00:00,2023-12-03T00:00:00-06:00,2023-12-03T06:00:00+00:00,9249.22682926829
2023-12-03T00:00:00-06:00,2023-12-03T06:00:00+00:00,2023-12-04T00:00:00-06:00,2023-12-04T06:00:00+00:00,14813.0069444444
2023-12-04T00:00:00-06:00,2023-12-04T06:00:00+00:00,2023-12-05T00:00:00-06:00,2023-12-05T06:00:00+00:00,13646.9710801394
2023-12-05T00:00:00-06:00,2023-12-05T06:00:00+00:00,2023-12-06T00:00:00-06:00,2023-12-06T06:00:00+00:00,10684.3868055556
2023-12-06T00:00:00-06:00,2023-12-06T06:00:00+00:00,2023-12-07T00:00:00-06:00,2023-12-07T06:00:00+00:00,17697.8512195122
2023-12-07T00:00:00-06:00,2023-12-07T06:00:00+00:00,2023-12-08T00:00:00-06:00,2023-12-08T06:00:00+00:00,19379.4795138889
2023-12-08T00:00:00-06:00,2023-12-08T06:00:00+00:00,2023-12-09T00:00:00-06:00,2023-12-09T06:00:00+00:00,16229.4072916667
2023-12-09T00:00:00-06:00,2023-12-09T06:00:00+00:00,2023-12-10T00:00:00-06:00,2023-12-10T06:00:00+00:00,20151.5545138889
2023-12-10T00:00:00-06:00,2023-12-10T06:00:00+00:00,2023-12-11T00:00:00-06:00,2023-12-11T06:00:00+00:00,12644.3979166667
2023-12-11T00:00:00-06:00,2023-12-11T06:00:00+00:00,2023-12-12T00:00:00-06:00,2023-12-12T06:00:00+00:00,7452.53194444445
2023-12-12T00:00:00-06:00,2023-12-12T06:00:00+00:00,2023-12-13T00:00:00-06:00,2023-12-13T06:00:00+00:00,9552.83285714287
2023-12-13T00:00:00-06:00,2023-12-13T06:00:00+00:00,2023-12-14T00:00:00-06:00,2023-12-14T06:00:00+00:00,8745.37777777778
2023-12-14T00:00:00-06:00,2023-12-14T06:00:00+00:00,2023-12-15T00:00:00-06:00,2023-12-15T06:00:00+00:00,11784.5201388889
2023-12-15T00:00:00-06:00,2023-12-15T06:00:00+00:00,2023-12-16T00:00:00-06:00,2023-12-16T06:00:00+00:00,9427.4861111111
2023-12-16T00:00:00-06:00,2023-12-16T06:00:00+00:00,2023-12-17T00:00:00-06:00,2023-12-17T06:00:00+00:00,11808.6399305556
2023-12-17T00:00:00-06:00,2023-12-17T06:00:00+00:00,2023-12-18T00:00:00-06:00,2023-12-18T06:00:00+00:00,11259.825
2023-12-18T00:00:00-06:00,2023-12-18T06:00:00+00:00,2023-12-19T00:00:00-06:00,2023-12-19T06:00:00+00:00,12320.7933566434
2023-12-19T00:00:00-06:00,2023-12-19T06:00:00+00:00,2023-12-20T00:00:00-06:00,2023-12-20T06:00:00+00:00,19765.505923345
2023-12-20T00:00:00-06:00,2023-12-20T06:00:00+00:00,2023-12-21T00:00:00-06:00,2023-12-21T06:00:00+00:00,15279.1236933798
2023-12-21T00:00:00-06:00,2023-12-21T06:00:00+00:00,2023-12-22T00:00:00-06:00,2023-12-22T06:00:00+00:00,11916.7309027778
2023-12-22T00:00:00-06:00,2023-12-22T06:00:00+00:00,2023-12-23T00:00:00-06:00,2023-12-23T06:00:00+00:00,6553.17638888889
2023-12-23T00:00:00-06:00,2023-12-23T06:00:00+00:00,2023-12-24T00:00:00-06:00,2023-12-24T06:00:00+00:00,18386.5390243902
2023-12-24T00:00:00-06:00,2023-12-24T06:00:00+00:00,2023-12-25T00:00:00-06:00,2023-12-25T06:00:00+00:00,18716.1153846154
2023-12-25T00:00:00-06:00,2023-12-25T06:00:00+00:00,2023-12-26T00:00:00-06:00,2023-12-26T06:00:00+00:00,18551.5645833333
2023-12-26T00:00:00-06:00,2023-12-26T06:00:00+00:00,2023-12-27T00:00:00-06:00,2023-12-27T06:00:00+00:00,14967.5451388889
2023-12-27T00:00:00-06:00,2023-12-27T06:00:00+00:00,2023-12-28T00:00:00-06:00,2023-12-28T06:00:00+00:00,15011.8805555556
2023-12-28T00:00:00-06:00,2023-12-28T06:00:00+00:00,2023-12-29T00:00:00-06:00,2023-12-29T06:00:00+00:00,11423.4704861111
2023-12-29T00:00:00-06:00,2023-12-29T06:00:00+00:00,2023-12-30T00:00:00-06:00,2023-12-30T06:00:00+00:00,15824.3729166667
2023-12-30T00:00:00-06:00,2023-12-30T06:00:00+00:00,2023-12-31T00:00:00-06:00,2023-12-31T06:00:00+00:00,9211.49027777777
2023-12-31T00:00:00-06:00,2023-12-31T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,12761.8763888889
