interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY_1_SOLAR,Generator,31.31,29.99,-0.0,1.32
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY___2,Generator,31.01,29.990000000000002,-0.0,1.02
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY_2_SOLAR,Generator,31.31,29.99,-0.0,1.32
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY___3,Generator,31.01,29.990000000000002,-0.0,1.02
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY___4,Generator,31.01,29.990000000000002,-0.0,1.02
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALBANY___LFGE,Generator,31.1,29.990000000000002,-0.0,1.11
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALCOA___DSASP,Generator,26.3,29.990000000000002,-0.0,-3.69
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALCOA_PA_115KV_PL-6C,Generator,26.45,29.99,-0.0,-3.54
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALCOA_RYNLDS___DRP,Generator,26.45,29.99,-0.0,-3.54
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALLEGHENY___COGEN,Generator,30.65,29.99,-0.0,0.66
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALTAMONT_115KV_TB 2,Generator,30.83,29.99,-0.0,0.84
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ALTONA_WT_PWR,Generator,27.14,29.990000000000002,-0.0,-2.85
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,AMERICAN_REF_FUEL,Generator,28.25,29.99,-0.0,-1.74
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ARKWRIGHT___SUMMIT_WT_PWR,Generator,29.81,29.99,-0.0,-0.18
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ARTHUR_KILL_2,Generator,31.66,29.990000000000002,-0.01,1.68
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ARTHUR_KILL_3,Generator,31.82,29.990000000000002,-0.0,1.83
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ARTHUR_KILL_COGEN,Generator,31.75,29.99,-0.01,1.77
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ARTHUR KILL_GT_1,Generator,31.75,29.99,-0.01,1.77
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASHOKAN____,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,AST_ENERGY_2_CC3,Generator,31.85,29.990000000000002,-0.0,1.86
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,AST_ENERGY_2_CC4,Generator,31.85,29.990000000000002,-0.0,1.86
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA___2,Generator,32.09,29.990000000000002,-0.0,2.1
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA___3,Generator,31.94,29.990000000000002,-0.0,1.95
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA___4,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA___5,Generator,31.94,29.990000000000002,-0.0,1.95
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_EAST_ENERGY_CC1,Generator,32.06,29.990000000000002,-0.0,2.07
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_EAST_ENERGY_CC2,Generator,32.06,29.990000000000002,-0.0,2.07
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_1,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_10,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_11,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_12,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_13,Generator,32.12,29.99,-0.0,2.13
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT2_1,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT2_2,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT2_3,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT2_4,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT3_1,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT3_2,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT3_3,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT3_4,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT4_1,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT4_2,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT4_3,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT4_4,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_5,Generator,32.3,29.99,-0.0,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_7,Generator,32.3,29.99,-0.0,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ASTORIA_GT_8,Generator,32.3,29.99,-0.0,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ATHENS_STG_1,Generator,30.83,29.99,-0.0,0.84
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ATHENS_STG_2,Generator,30.83,29.99,-0.0,0.84
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ATHENS_STG_3,Generator,30.83,29.99,-0.0,0.84
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,AUBURN___LFGE,Generator,29.96,29.990000000000002,-0.0,-0.03
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BABYLON__69_KV_BK2,Generator,40.13,29.990000000000002,6.87,3.27
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BABYLON_RES_REC,Generator,39.56,29.990000000000002,6.87,2.7
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BALL_HILL_WT_PWR,Generator,29.33,29.99,-0.0,-0.66
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARON_WINDS___WT_PWR,Generator,29.69,29.990000000000002,-0.0,-0.3
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT___1,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT___2,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_1,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_10,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_11,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_12,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_2,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_3,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_4,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_5,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_6,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_7,Generator,79.21,29.979999999999997,46.8,2.43
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_8,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BARRETT_IC_9,Generator,79.09,29.980000000000004,46.8,2.31
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BATAVIA__115KV_TB1,Generator,29.36,29.99,-0.0,-0.63
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG1,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG10,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG2,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG3,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG4,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG5,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG6,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG7,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG8,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BAYONEEC___CTG9,Generator,31.88,29.99,-0.0,1.89
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BEACON___LESR,Generator,31.31,29.99,-0.0,1.32
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BEAVER RIVER___HYD,Generator,29.0,29.99,-0.0,-0.99
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BEEBEE_GT_13,Generator,29.3,29.990000000000002,-0.0,-0.69
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BENSHRST_27_KV_BENSHRST_1,Generator,32.24,29.990000000000002,-0.0,2.25
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLEHEM___GRP,Generator,31.01,29.990000000000002,-0.0,1.02
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLEHEM___GS1,Generator,30.95,29.99,-0.0,0.96
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLEHEM___GS2,Generator,30.95,29.99,-0.0,0.96
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLEHEM___GS3,Generator,30.95,29.99,-0.0,0.96
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLEHEM___STEEL,Generator,29.12,29.990000000000002,-0.0,-0.87
2024-05-31T20:00:00-04:00,2024-06-01T00:00:00+00:00,2024-05-31T21:00:00-04:00,2024-06-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BETHLHEM_115KV_TB1,Generator,30.98,29.990000000000002,-0.0,0.99
