title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
"Answer and Motion for Leave to Answer of the Independent Market Monitor for PJM to PJM Interconnection, L.L.C.'s 12/15/2025 Answer under EL26-30.",12/19/2025,['EL26-30-000'],Submittal,['Electric'],20251219-5578,"[{'file_name': '2025-12-19 IMM Answer to Answers-AS FILED.pdf', 'file_desc': 'Answer and Motion for Leave to Answer of the Independent Market Monitor for PJM', 'file_size': 267477, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=7954EDD7-1395-C7DA-9DF1-9B3899A00000'}]","['AUTHOR: Monitoring Analytics, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
Comments of the New Jersey Board of Public Utilities in response to the 11/25/2025 Complaint of Independent Market Monitor for PJM under EL26-30.,12/15/2025,['EL26-30-000'],Submittal,['Electric'],20251215-5403,"[{'file_name': 'NJBPU_Comments_on_IMM_Complaint.pdf', 'file_desc': 'No description given', 'file_size': 246344, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=F7A1A8FA-879F-C6E3-ADB1-9B23E0300000'}]","['AUTHOR: New Jersey Board of Public Utilities', 'AGENT: State of New Jersey, Law & Public Safety, Division of Law', 'AUTHOR: New Jersey Board of Public Utilities', 'AGENT: State of New Jersey, Law & Public Safety, Division of Law', 'AUTHOR: New Jersey Board of Public Utilities', 'AGENT: State of New Jersey, Law & Public Safety, Division of Law', 'RECIPIENT: Office of the Secretary, FERC']"
"Answer of the Virginia State Corporation Commission in opposition to Constellation Energy Generation, LLC's Motion to File Supplemental Comments under EL25-49, et al.",12/15/2025,"['EL25-49-000', 'AD24-11-000', 'EL25-20-000']",Submittal,['Electric'],20251215-5406,"[{'file_name': 'EL25-49 VSCC Answer.pdf', 'file_desc': 'Answer of the Virginia State Corporation Commission', 'file_size': 189490, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=461D9152-906C-C601-93A6-9B23E4100000'}]","['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Virginia State Corporation Commission']"
Comments of Governor Josh Shapiro and the Commonwealth of Pennsylvania Supporting Timely Action to Address Unjust and Unreasonable Rates in PJM RPM under EL26-30.,12/15/2025,['EL26-30-000'],Submittal,['Electric'],20251215-5389,"[{'file_name': 'Comments of Governor Shapiro and the Commonwealth of Pennsylvania in EL26-30.pdf', 'file_desc': 'Comments of Governor Shapiro and the Commonwealth of Pennsylvania', 'file_size': 466376, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=A9DC292F-D666-C84F-92A6-9B23D0F00000'}]","['AGENT: Roselle LLP', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Governor Josh Shapiro and the Commonwealth of Pennsylvania']"
Protest of the PJM Power Providers Group and the Electric Power Supply Association in response to Complaint of Independent Market Monitor for PJM under EL26-30. ,12/15/2025,['EL26-30-000'],Submittal,['Electric'],20251215-5370,"[{'file_name': 'P3 and EPSA Protest PJM IMM Large Loads Complaint EL26-30 12.15.2025.pdf', 'file_desc': 'P3 and EPSA Protest IMM Complaint EL26-30 12.15.2025', 'file_size': 440326, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=807706A6-0A42-C4BA-9E76-9B23B3600000'}]","['AUTHOR: PJM Power Providers Group', 'RECIPIENT: Office of the Secretary, FERC']"
"Answer of Indicated PJM Interconnection, L.L.C. Transmission Owners to the 11/21/2025 Motion for Expedited Action filed by Constellation Energy Generation, LLC under EL25-49 et. al.",12/08/2025,"['EL25-49-000', 'AD24-11-000', 'EL25-20-000']",Submittal,['Electric'],20251208-5354,"[{'file_name': ""TOs Joint Comments to Constellation's Motion 12-8-25.pdf"", 'file_desc': 'No description given', 'file_size': 352270, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=198AE412-0B08-C96D-9A4D-9AFFFAD00001'}]","['AUTHOR: Exelon Corporation', 'AUTHOR: Old Dominion', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: City Of Cleveland, Ohio', 'AGENT: Exelon BSC-Legal Regulatory', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: FIRST ENERGY CORPORATION', 'AGENT: Exelon BSC-Legal Regulatory', 'AGENT: Exelon BSC-Legal Regulatory', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: AMP Transmission, LLC', 'AGENT: Exelon BSC-Legal Regulatory', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: City of Hamilton', 'AUTHOR: Duquesne Light Company', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: East Kentucky Power Cooperative, Inc.', 'AUTHOR: PPL Corporation', 'AUTHOR: Wabash Valley Power Association', 'AGENT: Exelon BSC-Legal Regulatory', 'RECIPIENT: Office of the Secretary, FERC']"
"Answer of Exelon Corporation to the Motion for Expedited Action of Constellation Energy Generation, LLC, under EL25-49, et al.",12/08/2025,"['EL25-49-000', 'AD24-11-000', 'EL25-20-000']",Submittal,['Electric'],20251208-5344,"[{'file_name': ""(CUI-PRIV-HC) Exelon Answer to Constellation's Motion_Privileged Version 12-8-25.pdf"", 'file_desc': 'CUI/PRIV/HC Exelon Answer to Constellation Motion to Expedite', 'file_size': 344820, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=37067673-E425-CA9D-AF8C-9AFFEAB00000'}]","['AUTHOR: Exelon Corporation', 'AGENT: Exelon BSC-Legal Regulatory', 'AUTHOR: Exelon Corporation', 'AGENT: Exelon Corporation', 'RECIPIENT: Office of the Secretary, FERC']"
Reply Comments of ENGIE North America Inc. re the Notice Inviting Comments and Advanced Notice of Proposed Rulemaking under RM26-4.,12/08/2025,['RM26-4-000'],Submittal,['Electric'],20251208-5087,"[{'file_name': 'RM26-4 ENGIE ANOPR Reply Comments.pdf', 'file_desc': 'Reply comments of ENGIE North America, Inc. under RM26-4-000.', 'file_size': 205259, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=3C79B002-DCCB-CC6D-9D5B-9AFE14500000'}]","['AUTHOR: ENGIE North America Inc.', 'RECIPIENT: Office of the Secretary, FERC', 'AGENT: ENGIE North America Inc.']"
Reply Comment of Americans for a Clean Energy Grid under RM26-4.,12/05/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],20251205-5325,"[{'file_name': 'ACEG ANOPR Reply Comments_RM26-4-000_Final.pdf', 'file_desc': 'No description given', 'file_size': 175758, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=B1F5B685-440E-C98F-9C2B-9AF086B00000'}]","['AUTHOR: Americans for a Clean Energy Grid', 'RECIPIENT: Office of the Secretary, FERC']"
Reply Comments of International Energy Credit Association re the Notice Inviting Comments re the proposed Advanced Notice of Proposed Rulemaking under RM26-4.,12/05/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],20251205-5327,"[{'file_name': 'IECA Reply Comments (RM26-4-000) (Final).pdf', 'file_desc': 'Reply Comments of International Energy Credit Association', 'file_size': 228053, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=8BB3B122-3C3E-CD10-9E59-9AF088200000'}]","['AUTHOR: International Energy Credit Association', 'AGENT: Haynes and Boone LLP', 'RECIPIENT: Office of the Secretary, FERC']"
Reply Comments of Google LLC re the Advanced Notice of Proposed Rulemaking proposal re the Interconnection of Large Loads to the Interstate Transmission System under RM26-4.,12/05/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],20251205-5317,"[{'file_name': 'Reply Comments of Google LLC.pdf', 'file_desc': 'Reply Comments of Google LLC', 'file_size': 216396, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=88854AEB-309A-C2A0-A785-9AF082E00000'}]","['AUTHOR: Google LLC', 'AGENT: Wilson Sonsini Goodrich & Rosati, P.C.', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Google LLC', 'AGENT: Google LLC']"
