interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2023-01-01T10:40:00-06:00,2023-01-01T16:40:00+00:00,2023-01-01T10:45:00-06:00,2023-01-01T16:45:00+00:00,27206.0
2023-01-01T10:45:00-06:00,2023-01-01T16:45:00+00:00,2023-01-01T10:50:00-06:00,2023-01-01T16:50:00+00:00,27141.0
2023-01-01T10:50:00-06:00,2023-01-01T16:50:00+00:00,2023-01-01T10:55:00-06:00,2023-01-01T16:55:00+00:00,27115.0
2023-01-01T10:55:00-06:00,2023-01-01T16:55:00+00:00,2023-01-01T11:00:00-06:00,2023-01-01T17:00:00+00:00,27042.0
2023-01-01T11:00:00-06:00,2023-01-01T17:00:00+00:00,2023-01-01T11:05:00-06:00,2023-01-01T17:05:00+00:00,27005.0
2023-01-01T11:05:00-06:00,2023-01-01T17:05:00+00:00,2023-01-01T11:10:00-06:00,2023-01-01T17:10:00+00:00,26909.0
2023-01-01T11:10:00-06:00,2023-01-01T17:10:00+00:00,2023-01-01T11:15:00-06:00,2023-01-01T17:15:00+00:00,26898.0
2023-01-01T11:15:00-06:00,2023-01-01T17:15:00+00:00,2023-01-01T11:20:00-06:00,2023-01-01T17:20:00+00:00,26851.0
2023-01-01T11:20:00-06:00,2023-01-01T17:20:00+00:00,2023-01-01T11:25:00-06:00,2023-01-01T17:25:00+00:00,26847.0
2023-01-01T11:25:00-06:00,2023-01-01T17:25:00+00:00,2023-01-01T11:30:00-06:00,2023-01-01T17:30:00+00:00,26835.0
2023-01-01T11:30:00-06:00,2023-01-01T17:30:00+00:00,2023-01-01T11:35:00-06:00,2023-01-01T17:35:00+00:00,26888.0
2023-01-01T11:35:00-06:00,2023-01-01T17:35:00+00:00,2023-01-01T11:40:00-06:00,2023-01-01T17:40:00+00:00,26857.0
2023-01-01T11:40:00-06:00,2023-01-01T17:40:00+00:00,2023-01-01T11:45:00-06:00,2023-01-01T17:45:00+00:00,26861.0
2023-01-01T11:45:00-06:00,2023-01-01T17:45:00+00:00,2023-01-01T11:50:00-06:00,2023-01-01T17:50:00+00:00,26907.0
2023-01-01T11:50:00-06:00,2023-01-01T17:50:00+00:00,2023-01-01T11:55:00-06:00,2023-01-01T17:55:00+00:00,26944.0
2023-01-01T11:55:00-06:00,2023-01-01T17:55:00+00:00,2023-01-01T12:00:00-06:00,2023-01-01T18:00:00+00:00,26930.0
2023-01-01T12:00:00-06:00,2023-01-01T18:00:00+00:00,2023-01-01T12:05:00-06:00,2023-01-01T18:05:00+00:00,26892.0
2023-01-01T12:05:00-06:00,2023-01-01T18:05:00+00:00,2023-01-01T12:10:00-06:00,2023-01-01T18:10:00+00:00,26922.0
2023-01-01T12:10:00-06:00,2023-01-01T18:10:00+00:00,2023-01-01T12:15:00-06:00,2023-01-01T18:15:00+00:00,26912.0
2023-01-01T12:15:00-06:00,2023-01-01T18:15:00+00:00,2023-01-01T12:20:00-06:00,2023-01-01T18:20:00+00:00,26751.0
2023-01-01T12:20:00-06:00,2023-01-01T18:20:00+00:00,2023-01-01T12:25:00-06:00,2023-01-01T18:25:00+00:00,26699.0
2023-01-01T12:25:00-06:00,2023-01-01T18:25:00+00:00,2023-01-01T12:30:00-06:00,2023-01-01T18:30:00+00:00,26736.0
2023-01-01T12:30:00-06:00,2023-01-01T18:30:00+00:00,2023-01-01T12:35:00-06:00,2023-01-01T18:35:00+00:00,26680.0
2023-01-01T12:35:00-06:00,2023-01-01T18:35:00+00:00,2023-01-01T12:40:00-06:00,2023-01-01T18:40:00+00:00,26603.0
2023-01-01T12:40:00-06:00,2023-01-01T18:40:00+00:00,2023-01-01T12:45:00-06:00,2023-01-01T18:45:00+00:00,26578.0
2023-01-01T12:45:00-06:00,2023-01-01T18:45:00+00:00,2023-01-01T12:50:00-06:00,2023-01-01T18:50:00+00:00,26614.0
2023-01-01T12:50:00-06:00,2023-01-01T18:50:00+00:00,2023-01-01T12:55:00-06:00,2023-01-01T18:55:00+00:00,26602.0
2023-01-01T12:55:00-06:00,2023-01-01T18:55:00+00:00,2023-01-01T13:00:00-06:00,2023-01-01T19:00:00+00:00,26511.0
2023-01-01T13:00:00-06:00,2023-01-01T19:00:00+00:00,2023-01-01T13:05:00-06:00,2023-01-01T19:05:00+00:00,26474.0
2023-01-01T13:05:00-06:00,2023-01-01T19:05:00+00:00,2023-01-01T13:10:00-06:00,2023-01-01T19:10:00+00:00,26433.0
2023-01-01T13:10:00-06:00,2023-01-01T19:10:00+00:00,2023-01-01T13:15:00-06:00,2023-01-01T19:15:00+00:00,26377.0
2023-01-01T13:15:00-06:00,2023-01-01T19:15:00+00:00,2023-01-01T13:20:00-06:00,2023-01-01T19:20:00+00:00,26346.0
2023-01-01T13:20:00-06:00,2023-01-01T19:20:00+00:00,2023-01-01T13:25:00-06:00,2023-01-01T19:25:00+00:00,26255.0
2023-01-01T13:25:00-06:00,2023-01-01T19:25:00+00:00,2023-01-01T13:30:00-06:00,2023-01-01T19:30:00+00:00,26161.0
2023-01-01T13:30:00-06:00,2023-01-01T19:30:00+00:00,2023-01-01T13:35:00-06:00,2023-01-01T19:35:00+00:00,26130.0
2023-01-01T13:35:00-06:00,2023-01-01T19:35:00+00:00,2023-01-01T13:40:00-06:00,2023-01-01T19:40:00+00:00,26128.0
2023-01-01T13:40:00-06:00,2023-01-01T19:40:00+00:00,2023-01-01T13:45:00-06:00,2023-01-01T19:45:00+00:00,26148.0
2023-01-01T13:45:00-06:00,2023-01-01T19:45:00+00:00,2023-01-01T13:50:00-06:00,2023-01-01T19:50:00+00:00,26137.0
2023-01-01T13:50:00-06:00,2023-01-01T19:50:00+00:00,2023-01-01T13:55:00-06:00,2023-01-01T19:55:00+00:00,26108.0
2023-01-01T13:55:00-06:00,2023-01-01T19:55:00+00:00,2023-01-01T14:00:00-06:00,2023-01-01T20:00:00+00:00,26130.0
2023-01-01T14:00:00-06:00,2023-01-01T20:00:00+00:00,2023-01-01T14:05:00-06:00,2023-01-01T20:05:00+00:00,26120.0
2023-01-01T14:05:00-06:00,2023-01-01T20:05:00+00:00,2023-01-01T14:10:00-06:00,2023-01-01T20:10:00+00:00,26091.0
2023-01-01T14:10:00-06:00,2023-01-01T20:10:00+00:00,2023-01-01T14:15:00-06:00,2023-01-01T20:15:00+00:00,26105.0
2023-01-01T14:15:00-06:00,2023-01-01T20:15:00+00:00,2023-01-01T14:20:00-06:00,2023-01-01T20:20:00+00:00,26080.0
2023-01-01T14:20:00-06:00,2023-01-01T20:20:00+00:00,2023-01-01T14:25:00-06:00,2023-01-01T20:25:00+00:00,25994.0
2023-01-01T14:25:00-06:00,2023-01-01T20:25:00+00:00,2023-01-01T14:30:00-06:00,2023-01-01T20:30:00+00:00,26032.0
2023-01-01T14:30:00-06:00,2023-01-01T20:30:00+00:00,2023-01-01T14:35:00-06:00,2023-01-01T20:35:00+00:00,26013.0
2023-01-01T14:35:00-06:00,2023-01-01T20:35:00+00:00,2023-01-01T14:40:00-06:00,2023-01-01T20:40:00+00:00,25987.0
2023-01-01T14:40:00-06:00,2023-01-01T20:40:00+00:00,2023-01-01T14:45:00-06:00,2023-01-01T20:45:00+00:00,25957.0
2023-01-01T14:45:00-06:00,2023-01-01T20:45:00+00:00,2023-01-01T14:50:00-06:00,2023-01-01T20:50:00+00:00,25943.0
2023-01-01T14:50:00-06:00,2023-01-01T20:50:00+00:00,2023-01-01T14:55:00-06:00,2023-01-01T20:55:00+00:00,25930.0
2023-01-01T14:55:00-06:00,2023-01-01T20:55:00+00:00,2023-01-01T15:00:00-06:00,2023-01-01T21:00:00+00:00,25920.0
2023-01-01T15:00:00-06:00,2023-01-01T21:00:00+00:00,2023-01-01T15:05:00-06:00,2023-01-01T21:05:00+00:00,25856.0
2023-01-01T15:05:00-06:00,2023-01-01T21:05:00+00:00,2023-01-01T15:10:00-06:00,2023-01-01T21:10:00+00:00,25783.0
2023-01-01T15:10:00-06:00,2023-01-01T21:10:00+00:00,2023-01-01T15:15:00-06:00,2023-01-01T21:15:00+00:00,25798.0
2023-01-01T15:15:00-06:00,2023-01-01T21:15:00+00:00,2023-01-01T15:20:00-06:00,2023-01-01T21:20:00+00:00,25902.0
2023-01-01T15:20:00-06:00,2023-01-01T21:20:00+00:00,2023-01-01T15:25:00-06:00,2023-01-01T21:25:00+00:00,25922.0
2023-01-01T15:25:00-06:00,2023-01-01T21:25:00+00:00,2023-01-01T15:30:00-06:00,2023-01-01T21:30:00+00:00,25962.0
2023-01-01T15:30:00-06:00,2023-01-01T21:30:00+00:00,2023-01-01T15:35:00-06:00,2023-01-01T21:35:00+00:00,25955.0
2023-01-01T15:35:00-06:00,2023-01-01T21:35:00+00:00,2023-01-01T15:40:00-06:00,2023-01-01T21:40:00+00:00,25962.0
2023-01-01T15:40:00-06:00,2023-01-01T21:40:00+00:00,2023-01-01T15:45:00-06:00,2023-01-01T21:45:00+00:00,26010.0
2023-01-01T15:45:00-06:00,2023-01-01T21:45:00+00:00,2023-01-01T15:50:00-06:00,2023-01-01T21:50:00+00:00,26002.0
2023-01-01T15:50:00-06:00,2023-01-01T21:50:00+00:00,2023-01-01T15:55:00-06:00,2023-01-01T21:55:00+00:00,26034.0
2023-01-01T15:55:00-06:00,2023-01-01T21:55:00+00:00,2023-01-01T16:00:00-06:00,2023-01-01T22:00:00+00:00,26073.0
2023-01-01T16:00:00-06:00,2023-01-01T22:00:00+00:00,2023-01-01T16:05:00-06:00,2023-01-01T22:05:00+00:00,26122.0
2023-01-01T16:05:00-06:00,2023-01-01T22:05:00+00:00,2023-01-01T16:10:00-06:00,2023-01-01T22:10:00+00:00,26151.0
2023-01-01T16:10:00-06:00,2023-01-01T22:10:00+00:00,2023-01-01T16:15:00-06:00,2023-01-01T22:15:00+00:00,26202.0
2023-01-01T16:15:00-06:00,2023-01-01T22:15:00+00:00,2023-01-01T16:20:00-06:00,2023-01-01T22:20:00+00:00,26254.0
2023-01-01T16:20:00-06:00,2023-01-01T22:20:00+00:00,2023-01-01T16:25:00-06:00,2023-01-01T22:25:00+00:00,26275.0
2023-01-01T16:25:00-06:00,2023-01-01T22:25:00+00:00,2023-01-01T16:30:00-06:00,2023-01-01T22:30:00+00:00,26366.0
2023-01-01T16:30:00-06:00,2023-01-01T22:30:00+00:00,2023-01-01T16:35:00-06:00,2023-01-01T22:35:00+00:00,26297.0
2023-01-01T16:35:00-06:00,2023-01-01T22:35:00+00:00,2023-01-01T16:40:00-06:00,2023-01-01T22:40:00+00:00,26341.0
2023-01-01T16:40:00-06:00,2023-01-01T22:40:00+00:00,2023-01-01T16:45:00-06:00,2023-01-01T22:45:00+00:00,26417.0
2023-01-01T16:45:00-06:00,2023-01-01T22:45:00+00:00,2023-01-01T16:50:00-06:00,2023-01-01T22:50:00+00:00,26481.0
2023-01-01T16:50:00-06:00,2023-01-01T22:50:00+00:00,2023-01-01T16:55:00-06:00,2023-01-01T22:55:00+00:00,26570.0
2023-01-01T16:55:00-06:00,2023-01-01T22:55:00+00:00,2023-01-01T17:00:00-06:00,2023-01-01T23:00:00+00:00,26781.0
2023-01-01T17:00:00-06:00,2023-01-01T23:00:00+00:00,2023-01-01T17:05:00-06:00,2023-01-01T23:05:00+00:00,26897.0
2023-01-01T17:05:00-06:00,2023-01-01T23:05:00+00:00,2023-01-01T17:10:00-06:00,2023-01-01T23:10:00+00:00,27046.0
2023-01-01T17:10:00-06:00,2023-01-01T23:10:00+00:00,2023-01-01T17:15:00-06:00,2023-01-01T23:15:00+00:00,27168.0
2023-01-01T17:15:00-06:00,2023-01-01T23:15:00+00:00,2023-01-01T17:20:00-06:00,2023-01-01T23:20:00+00:00,27327.0
2023-01-01T17:20:00-06:00,2023-01-01T23:20:00+00:00,2023-01-01T17:25:00-06:00,2023-01-01T23:25:00+00:00,27508.0
2023-01-01T17:25:00-06:00,2023-01-01T23:25:00+00:00,2023-01-01T17:30:00-06:00,2023-01-01T23:30:00+00:00,27758.0
2023-01-01T17:30:00-06:00,2023-01-01T23:30:00+00:00,2023-01-01T17:35:00-06:00,2023-01-01T23:35:00+00:00,27889.0
2023-01-01T17:35:00-06:00,2023-01-01T23:35:00+00:00,2023-01-01T17:40:00-06:00,2023-01-01T23:40:00+00:00,28059.0
2023-01-01T17:40:00-06:00,2023-01-01T23:40:00+00:00,2023-01-01T17:45:00-06:00,2023-01-01T23:45:00+00:00,28212.0
2023-01-01T17:45:00-06:00,2023-01-01T23:45:00+00:00,2023-01-01T17:50:00-06:00,2023-01-01T23:50:00+00:00,28270.0
2023-01-01T17:50:00-06:00,2023-01-01T23:50:00+00:00,2023-01-01T17:55:00-06:00,2023-01-01T23:55:00+00:00,28285.0
2023-01-01T17:55:00-06:00,2023-01-01T23:55:00+00:00,2023-01-01T18:00:00-06:00,2023-01-02T00:00:00+00:00,28354.0
2023-01-01T18:00:00-06:00,2023-01-02T00:00:00+00:00,2023-01-01T18:05:00-06:00,2023-01-02T00:05:00+00:00,28385.0
2023-01-01T18:05:00-06:00,2023-01-02T00:05:00+00:00,2023-01-01T18:10:00-06:00,2023-01-02T00:10:00+00:00,28413.0
2023-01-01T18:10:00-06:00,2023-01-02T00:10:00+00:00,2023-01-01T18:15:00-06:00,2023-01-02T00:15:00+00:00,28498.0
2023-01-01T18:15:00-06:00,2023-01-02T00:15:00+00:00,2023-01-01T18:20:00-06:00,2023-01-02T00:20:00+00:00,28524.0
2023-01-01T18:20:00-06:00,2023-01-02T00:20:00+00:00,2023-01-01T18:25:00-06:00,2023-01-02T00:25:00+00:00,28526.0
2023-01-01T18:25:00-06:00,2023-01-02T00:25:00+00:00,2023-01-01T18:30:00-06:00,2023-01-02T00:30:00+00:00,28480.0
2023-01-01T18:30:00-06:00,2023-01-02T00:30:00+00:00,2023-01-01T18:35:00-06:00,2023-01-02T00:35:00+00:00,28427.0
2023-01-01T18:35:00-06:00,2023-01-02T00:35:00+00:00,2023-01-01T18:40:00-06:00,2023-01-02T00:40:00+00:00,28513.0
2023-01-01T18:40:00-06:00,2023-01-02T00:40:00+00:00,2023-01-01T18:45:00-06:00,2023-01-02T00:45:00+00:00,28466.0
2023-01-01T18:45:00-06:00,2023-01-02T00:45:00+00:00,2023-01-01T18:50:00-06:00,2023-01-02T00:50:00+00:00,28463.0
2023-01-01T18:50:00-06:00,2023-01-02T00:50:00+00:00,2023-01-01T18:55:00-06:00,2023-01-02T00:55:00+00:00,28462.0
2023-01-01T18:55:00-06:00,2023-01-02T00:55:00+00:00,2023-01-01T19:00:00-06:00,2023-01-02T01:00:00+00:00,28432.0
2023-01-01T19:00:00-06:00,2023-01-02T01:00:00+00:00,2023-01-01T19:05:00-06:00,2023-01-02T01:05:00+00:00,28364.0
2023-01-01T19:05:00-06:00,2023-01-02T01:05:00+00:00,2023-01-01T19:10:00-06:00,2023-01-02T01:10:00+00:00,28385.0
2023-01-01T19:10:00-06:00,2023-01-02T01:10:00+00:00,2023-01-01T19:15:00-06:00,2023-01-02T01:15:00+00:00,28330.0
2023-01-01T19:15:00-06:00,2023-01-02T01:15:00+00:00,2023-01-01T19:20:00-06:00,2023-01-02T01:20:00+00:00,28326.0
2023-01-01T19:20:00-06:00,2023-01-02T01:20:00+00:00,2023-01-01T19:25:00-06:00,2023-01-02T01:25:00+00:00,28298.0
2023-01-01T19:25:00-06:00,2023-01-02T01:25:00+00:00,2023-01-01T19:30:00-06:00,2023-01-02T01:30:00+00:00,28260.0
2023-01-01T19:30:00-06:00,2023-01-02T01:30:00+00:00,2023-01-01T19:35:00-06:00,2023-01-02T01:35:00+00:00,28192.0
2023-01-01T19:35:00-06:00,2023-01-02T01:35:00+00:00,2023-01-01T19:40:00-06:00,2023-01-02T01:40:00+00:00,28130.0
2023-01-01T19:40:00-06:00,2023-01-02T01:40:00+00:00,2023-01-01T19:45:00-06:00,2023-01-02T01:45:00+00:00,28148.0
2023-01-01T19:45:00-06:00,2023-01-02T01:45:00+00:00,2023-01-01T19:50:00-06:00,2023-01-02T01:50:00+00:00,28173.0
2023-01-01T19:50:00-06:00,2023-01-02T01:50:00+00:00,2023-01-01T19:55:00-06:00,2023-01-02T01:55:00+00:00,28114.0
2023-01-01T19:55:00-06:00,2023-01-02T01:55:00+00:00,2023-01-01T20:00:00-06:00,2023-01-02T02:00:00+00:00,28130.0
2023-01-01T20:00:00-06:00,2023-01-02T02:00:00+00:00,2023-01-01T20:05:00-06:00,2023-01-02T02:05:00+00:00,28010.0
2023-01-01T20:05:00-06:00,2023-01-02T02:05:00+00:00,2023-01-01T20:10:00-06:00,2023-01-02T02:10:00+00:00,27988.0
2023-01-01T20:10:00-06:00,2023-01-02T02:10:00+00:00,2023-01-01T20:15:00-06:00,2023-01-02T02:15:00+00:00,27991.0
2023-01-01T20:15:00-06:00,2023-01-02T02:15:00+00:00,2023-01-01T20:20:00-06:00,2023-01-02T02:20:00+00:00,28054.0
2023-01-01T20:20:00-06:00,2023-01-02T02:20:00+00:00,2023-01-01T20:25:00-06:00,2023-01-02T02:25:00+00:00,28048.0
2023-01-01T20:25:00-06:00,2023-01-02T02:25:00+00:00,2023-01-01T20:30:00-06:00,2023-01-02T02:30:00+00:00,28016.0
2023-01-01T20:30:00-06:00,2023-01-02T02:30:00+00:00,2023-01-01T20:35:00-06:00,2023-01-02T02:35:00+00:00,27984.0
2023-01-01T20:35:00-06:00,2023-01-02T02:35:00+00:00,2023-01-01T20:40:00-06:00,2023-01-02T02:40:00+00:00,27902.0
2023-01-01T20:40:00-06:00,2023-01-02T02:40:00+00:00,2023-01-01T20:45:00-06:00,2023-01-02T02:45:00+00:00,27892.0
2023-01-01T20:45:00-06:00,2023-01-02T02:45:00+00:00,2023-01-01T20:50:00-06:00,2023-01-02T02:50:00+00:00,27753.0
2023-01-01T20:50:00-06:00,2023-01-02T02:50:00+00:00,2023-01-01T20:55:00-06:00,2023-01-02T02:55:00+00:00,27740.0
2023-01-01T20:55:00-06:00,2023-01-02T02:55:00+00:00,2023-01-01T21:00:00-06:00,2023-01-02T03:00:00+00:00,27621.0
2023-01-01T21:00:00-06:00,2023-01-02T03:00:00+00:00,2023-01-01T21:05:00-06:00,2023-01-02T03:05:00+00:00,27629.0
2023-01-01T21:05:00-06:00,2023-01-02T03:05:00+00:00,2023-01-01T21:10:00-06:00,2023-01-02T03:10:00+00:00,27615.0
2023-01-01T21:10:00-06:00,2023-01-02T03:10:00+00:00,2023-01-01T21:15:00-06:00,2023-01-02T03:15:00+00:00,27621.0
2023-01-01T21:15:00-06:00,2023-01-02T03:15:00+00:00,2023-01-01T21:20:00-06:00,2023-01-02T03:20:00+00:00,27566.0
2023-01-01T21:20:00-06:00,2023-01-02T03:20:00+00:00,2023-01-01T21:25:00-06:00,2023-01-02T03:25:00+00:00,27447.0
2023-01-01T21:25:00-06:00,2023-01-02T03:25:00+00:00,2023-01-01T21:30:00-06:00,2023-01-02T03:30:00+00:00,27438.0
2023-01-01T21:30:00-06:00,2023-01-02T03:30:00+00:00,2023-01-01T21:35:00-06:00,2023-01-02T03:35:00+00:00,27424.0
2023-01-01T21:35:00-06:00,2023-01-02T03:35:00+00:00,2023-01-01T21:40:00-06:00,2023-01-02T03:40:00+00:00,27301.0
2023-01-01T21:40:00-06:00,2023-01-02T03:40:00+00:00,2023-01-01T21:45:00-06:00,2023-01-02T03:45:00+00:00,27250.0
2023-01-01T21:45:00-06:00,2023-01-02T03:45:00+00:00,2023-01-01T21:50:00-06:00,2023-01-02T03:50:00+00:00,27200.0
2023-01-01T21:50:00-06:00,2023-01-02T03:50:00+00:00,2023-01-01T21:55:00-06:00,2023-01-02T03:55:00+00:00,27120.0
2023-01-01T22:50:00-06:00,2023-01-02T04:50:00+00:00,2023-01-01T22:55:00-06:00,2023-01-02T04:55:00+00:00,26346.0
2023-01-01T22:55:00-06:00,2023-01-02T04:55:00+00:00,2023-01-01T23:00:00-06:00,2023-01-02T05:00:00+00:00,26278.0
2023-01-01T23:00:00-06:00,2023-01-02T05:00:00+00:00,2023-01-01T23:05:00-06:00,2023-01-02T05:05:00+00:00,26125.0
2023-01-01T23:05:00-06:00,2023-01-02T05:05:00+00:00,2023-01-01T23:10:00-06:00,2023-01-02T05:10:00+00:00,26053.0
2023-01-01T23:10:00-06:00,2023-01-02T05:10:00+00:00,2023-01-01T23:15:00-06:00,2023-01-02T05:15:00+00:00,26040.0
2023-01-01T23:15:00-06:00,2023-01-02T05:15:00+00:00,2023-01-01T23:20:00-06:00,2023-01-02T05:20:00+00:00,26017.0
2023-01-01T23:20:00-06:00,2023-01-02T05:20:00+00:00,2023-01-01T23:25:00-06:00,2023-01-02T05:25:00+00:00,25970.0
2023-01-01T23:25:00-06:00,2023-01-02T05:25:00+00:00,2023-01-01T23:30:00-06:00,2023-01-02T05:30:00+00:00,25907.0
2023-01-01T23:30:00-06:00,2023-01-02T05:30:00+00:00,2023-01-01T23:35:00-06:00,2023-01-02T05:35:00+00:00,25862.0
2023-01-01T23:35:00-06:00,2023-01-02T05:35:00+00:00,2023-01-01T23:40:00-06:00,2023-01-02T05:40:00+00:00,25775.0
2023-01-01T23:40:00-06:00,2023-01-02T05:40:00+00:00,2023-01-01T23:45:00-06:00,2023-01-02T05:45:00+00:00,25751.0
2023-01-01T23:45:00-06:00,2023-01-02T05:45:00+00:00,2023-01-01T23:50:00-06:00,2023-01-02T05:50:00+00:00,25696.0
2023-01-01T23:50:00-06:00,2023-01-02T05:50:00+00:00,2023-01-01T23:55:00-06:00,2023-01-02T05:55:00+00:00,25647.0
2023-01-01T23:55:00-06:00,2023-01-02T05:55:00+00:00,2023-01-02T00:00:00-06:00,2023-01-02T06:00:00+00:00,25612.0
2023-01-02T00:00:00-06:00,2023-01-02T06:00:00+00:00,2023-01-02T00:05:00-06:00,2023-01-02T06:05:00+00:00,25507.0
2023-01-02T00:05:00-06:00,2023-01-02T06:05:00+00:00,2023-01-02T00:10:00-06:00,2023-01-02T06:10:00+00:00,25452.0
2023-01-02T00:10:00-06:00,2023-01-02T06:10:00+00:00,2023-01-02T00:15:00-06:00,2023-01-02T06:15:00+00:00,25349.0
2023-01-02T00:15:00-06:00,2023-01-02T06:15:00+00:00,2023-01-02T00:20:00-06:00,2023-01-02T06:20:00+00:00,25328.0
2023-01-02T00:20:00-06:00,2023-01-02T06:20:00+00:00,2023-01-02T00:25:00-06:00,2023-01-02T06:25:00+00:00,25333.0
2023-01-02T00:25:00-06:00,2023-01-02T06:25:00+00:00,2023-01-02T00:30:00-06:00,2023-01-02T06:30:00+00:00,25348.0
2023-01-02T00:30:00-06:00,2023-01-02T06:30:00+00:00,2023-01-02T00:35:00-06:00,2023-01-02T06:35:00+00:00,25329.0
2023-01-02T00:35:00-06:00,2023-01-02T06:35:00+00:00,2023-01-02T00:40:00-06:00,2023-01-02T06:40:00+00:00,25319.0
2023-01-02T00:40:00-06:00,2023-01-02T06:40:00+00:00,2023-01-02T00:45:00-06:00,2023-01-02T06:45:00+00:00,25278.0
2023-01-02T00:45:00-06:00,2023-01-02T06:45:00+00:00,2023-01-02T00:50:00-06:00,2023-01-02T06:50:00+00:00,25166.0
2023-01-02T00:50:00-06:00,2023-01-02T06:50:00+00:00,2023-01-02T00:55:00-06:00,2023-01-02T06:55:00+00:00,25191.0
2023-01-02T00:55:00-06:00,2023-01-02T06:55:00+00:00,2023-01-02T01:00:00-06:00,2023-01-02T07:00:00+00:00,25126.0
2023-01-02T01:00:00-06:00,2023-01-02T07:00:00+00:00,2023-01-02T01:05:00-06:00,2023-01-02T07:05:00+00:00,25045.0
2023-01-02T01:05:00-06:00,2023-01-02T07:05:00+00:00,2023-01-02T01:10:00-06:00,2023-01-02T07:10:00+00:00,25059.0
2023-01-02T01:10:00-06:00,2023-01-02T07:10:00+00:00,2023-01-02T01:15:00-06:00,2023-01-02T07:15:00+00:00,25052.0
2023-01-02T01:15:00-06:00,2023-01-02T07:15:00+00:00,2023-01-02T01:20:00-06:00,2023-01-02T07:20:00+00:00,25006.0
2023-01-02T01:20:00-06:00,2023-01-02T07:20:00+00:00,2023-01-02T01:25:00-06:00,2023-01-02T07:25:00+00:00,24945.0
2023-01-02T01:25:00-06:00,2023-01-02T07:25:00+00:00,2023-01-02T01:30:00-06:00,2023-01-02T07:30:00+00:00,24994.0
2023-01-02T01:30:00-06:00,2023-01-02T07:30:00+00:00,2023-01-02T01:35:00-06:00,2023-01-02T07:35:00+00:00,25010.0
2023-01-02T01:35:00-06:00,2023-01-02T07:35:00+00:00,2023-01-02T01:40:00-06:00,2023-01-02T07:40:00+00:00,24940.0
2023-01-02T01:40:00-06:00,2023-01-02T07:40:00+00:00,2023-01-02T01:45:00-06:00,2023-01-02T07:45:00+00:00,25009.0
2023-01-02T01:45:00-06:00,2023-01-02T07:45:00+00:00,2023-01-02T01:50:00-06:00,2023-01-02T07:50:00+00:00,24941.0
2023-01-02T01:50:00-06:00,2023-01-02T07:50:00+00:00,2023-01-02T01:55:00-06:00,2023-01-02T07:55:00+00:00,24949.0
2023-01-02T01:55:00-06:00,2023-01-02T07:55:00+00:00,2023-01-02T02:00:00-06:00,2023-01-02T08:00:00+00:00,24914.0
2023-01-02T02:00:00-06:00,2023-01-02T08:00:00+00:00,2023-01-02T02:05:00-06:00,2023-01-02T08:05:00+00:00,24852.0
2023-01-02T02:05:00-06:00,2023-01-02T08:05:00+00:00,2023-01-02T02:10:00-06:00,2023-01-02T08:10:00+00:00,24925.0
2023-01-02T02:10:00-06:00,2023-01-02T08:10:00+00:00,2023-01-02T02:15:00-06:00,2023-01-02T08:15:00+00:00,24787.0
2023-01-02T02:15:00-06:00,2023-01-02T08:15:00+00:00,2023-01-02T02:20:00-06:00,2023-01-02T08:20:00+00:00,24833.0
2023-01-02T02:20:00-06:00,2023-01-02T08:20:00+00:00,2023-01-02T02:25:00-06:00,2023-01-02T08:25:00+00:00,24848.0
2023-01-02T02:25:00-06:00,2023-01-02T08:25:00+00:00,2023-01-02T02:30:00-06:00,2023-01-02T08:30:00+00:00,24828.0
2023-01-02T02:30:00-06:00,2023-01-02T08:30:00+00:00,2023-01-02T02:35:00-06:00,2023-01-02T08:35:00+00:00,24836.0
2023-01-02T02:35:00-06:00,2023-01-02T08:35:00+00:00,2023-01-02T02:40:00-06:00,2023-01-02T08:40:00+00:00,24819.0
2023-01-02T02:40:00-06:00,2023-01-02T08:40:00+00:00,2023-01-02T02:45:00-06:00,2023-01-02T08:45:00+00:00,24896.0
2023-01-02T02:45:00-06:00,2023-01-02T08:45:00+00:00,2023-01-02T02:50:00-06:00,2023-01-02T08:50:00+00:00,24934.0
2023-01-02T02:50:00-06:00,2023-01-02T08:50:00+00:00,2023-01-02T02:55:00-06:00,2023-01-02T08:55:00+00:00,24907.0
2023-01-02T02:55:00-06:00,2023-01-02T08:55:00+00:00,2023-01-02T03:00:00-06:00,2023-01-02T09:00:00+00:00,24934.0
2023-01-02T03:00:00-06:00,2023-01-02T09:00:00+00:00,2023-01-02T03:05:00-06:00,2023-01-02T09:05:00+00:00,24843.0
2023-01-02T03:05:00-06:00,2023-01-02T09:05:00+00:00,2023-01-02T03:10:00-06:00,2023-01-02T09:10:00+00:00,24941.0
2023-01-02T03:10:00-06:00,2023-01-02T09:10:00+00:00,2023-01-02T03:15:00-06:00,2023-01-02T09:15:00+00:00,24961.0
2023-01-02T03:15:00-06:00,2023-01-02T09:15:00+00:00,2023-01-02T03:20:00-06:00,2023-01-02T09:20:00+00:00,24838.0
2023-01-02T03:20:00-06:00,2023-01-02T09:20:00+00:00,2023-01-02T03:25:00-06:00,2023-01-02T09:25:00+00:00,24888.0
2023-01-02T03:25:00-06:00,2023-01-02T09:25:00+00:00,2023-01-02T03:30:00-06:00,2023-01-02T09:30:00+00:00,24880.0
