hour_utc,wind_mw,total_gen_mw
2024-02-21 05:00:00+00:00,21911.212097,38511.269393999995
2024-02-21 06:00:00+00:00,21234.392329,41419.05418199999
2024-02-21 07:00:00+00:00,20007.981630000002,43255.989812999986
2024-02-21 08:00:00+00:00,18722.199877,43385.585076999996
2024-02-21 09:00:00+00:00,15401.254954999999,43633.013153
2024-02-21 10:00:00+00:00,13445.030571000001,43926.305574
2024-02-21 11:00:00+00:00,13706.516907000001,44173.24978500001
2024-02-21 12:00:00+00:00,15528.712399,44559.345326999995
2024-02-21 13:00:00+00:00,19285.378146000003,45451.501430000004
2024-02-21 14:00:00+00:00,22741.851052,46281.43232600001
2024-02-21 15:00:00+00:00,24251.341895999998,46889.32365699999
2024-02-21 16:00:00+00:00,24478.731311,47606.889973
2024-02-21 17:00:00+00:00,24894.517333,47829.810511999975
2024-02-21 18:00:00+00:00,25130.256556,47952.68333600002
2024-02-21 19:00:00+00:00,25625.696543,48458.82415800001
2024-02-21 20:00:00+00:00,25778.864642,47661.278156
2024-02-21 21:00:00+00:00,25807.938207,46496.733969999994
2024-02-21 22:00:00+00:00,25550.500808999997,44277.10768
2024-02-21 23:00:00+00:00,24807.226237000003,41674.10418
2024-02-22 00:00:00+00:00,23693.144422999998,39477.15979199999
2024-02-22 01:00:00+00:00,22542.682166,38025.240710000005
2024-02-22 02:00:00+00:00,20413.99323,37394.552488
2024-02-22 03:00:00+00:00,19726.970659,36697.844767
2024-02-22 04:00:00+00:00,20680.228297,36834.34623
2024-02-22 05:00:00+00:00,21059.077823,38288.97887
2024-02-22 06:00:00+00:00,20771.415797,40977.743981
2024-02-22 07:00:00+00:00,20873.945835000002,42928.926749
2024-02-22 08:00:00+00:00,19767.240788,43582.894696999996
2024-02-22 09:00:00+00:00,18248.9434,44370.75904700001
2024-02-22 10:00:00+00:00,17907.327174000002,45256.226097999985
2024-02-22 11:00:00+00:00,16465.856601,45857.876889
2024-02-22 12:00:00+00:00,15953.042711,46367.402993
2024-02-22 13:00:00+00:00,16987.30639,46962.38036799999
2024-02-22 14:00:00+00:00,17202.097955999998,47623.764386999996
2024-02-22 15:00:00+00:00,16977.179674,48248.950440999986
2024-02-22 16:00:00+00:00,16821.081826,48944.077298
2024-02-22 17:00:00+00:00,16142.379578,48984.781770999994
2024-02-22 18:00:00+00:00,13423.295254,48146.406022999996
2024-02-22 19:00:00+00:00,12888.470071,47941.757357999995
2024-02-22 20:00:00+00:00,14208.381119,47128.970852999984
2024-02-22 21:00:00+00:00,15621.515889,45830.06855699999
2024-02-22 22:00:00+00:00,17288.673693,43726.19595599999
2024-02-22 23:00:00+00:00,17164.710972999997,40848.57234100001
2024-02-23 00:00:00+00:00,15870.337512,38623.29557299999
2024-02-23 01:00:00+00:00,14164.137064,37147.97719500002
2024-02-23 02:00:00+00:00,12793.276521,36334.637638
2024-02-23 03:00:00+00:00,12865.660295,36026.67122800001
2024-02-23 04:00:00+00:00,13239.751245,36370.512074999984
2024-02-23 05:00:00+00:00,12665.023409999998,37772.707301999995
2024-02-23 06:00:00+00:00,11762.899818000002,40771.942026
2024-02-23 07:00:00+00:00,11027.227824000001,42428.25809399999
2024-02-23 08:00:00+00:00,9310.342820000002,42942.663024
2024-02-23 09:00:00+00:00,5619.179742,43274.503025
2024-02-23 10:00:00+00:00,4596.414371,43767.13902000001
2024-02-23 11:00:00+00:00,4635.797408,43704.542393
2024-02-23 12:00:00+00:00,4299.207809,43569.73399000002
2024-02-23 13:00:00+00:00,3586.45244,43754.490125000004
2024-02-23 14:00:00+00:00,3594.84474,44139.76388700001
2024-02-23 15:00:00+00:00,3617.9343770000005,44510.832602
2024-02-23 16:00:00+00:00,3229.854444,45008.47702599999
2024-02-23 17:00:00+00:00,2552.30336,44585.28888400001
2024-02-23 18:00:00+00:00,1918.596367,44244.59979999998
2024-02-23 19:00:00+00:00,2144.459225,44775.159507
2024-02-23 20:00:00+00:00,2284.533804,44312.84576800001
2024-02-23 21:00:00+00:00,2714.488925,43088.930259000015
2024-02-23 22:00:00+00:00,3599.953962,41693.29944
2024-02-23 23:00:00+00:00,4424.704807,40019.27302800001
2024-02-24 00:00:00+00:00,4719.159974,38371.503195
2024-02-24 01:00:00+00:00,5461.914522,37111.827508999995
2024-02-24 02:00:00+00:00,6420.288219,36511.949409
2024-02-24 03:00:00+00:00,7438.942807,36484.501596999995
2024-02-24 04:00:00+00:00,8919.554327,36668.784257
2024-02-24 05:00:00+00:00,10514.728125,37496.609896999995
2024-02-24 06:00:00+00:00,11558.118012999998,38929.131013
2024-02-24 07:00:00+00:00,12248.265747,40499.629637999984
2024-02-24 08:00:00+00:00,11806.049033,41816.01529699998
2024-02-24 09:00:00+00:00,9324.428509,42131.892789
2024-02-24 10:00:00+00:00,12058.043437,41974.31493
2024-02-24 11:00:00+00:00,15840.285892,42068.27106999999
2024-02-24 12:00:00+00:00,16871.834607999997,42198.530592
2024-02-24 13:00:00+00:00,17627.766595,42576.774473
2024-02-24 14:00:00+00:00,19037.448904999997,43208.895136999985
2024-02-24 15:00:00+00:00,20462.812202,44006.171926999996
2024-02-24 16:00:00+00:00,21601.671694,44782.161531
2024-02-24 17:00:00+00:00,22036.972373,45013.608989
2024-02-24 18:00:00+00:00,21082.255097,44779.24837600001
2024-02-24 19:00:00+00:00,21891.631117000004,44887.567929000004
2024-02-24 20:00:00+00:00,25023.262779,43942.320129
2024-02-24 21:00:00+00:00,25180.868523,42878.243578
2024-02-24 22:00:00+00:00,25070.993514,41505.75338999999
2024-02-24 23:00:00+00:00,25488.274825,39929.637269000006
2024-02-25 00:00:00+00:00,25310.068250000004,38635.169789
2024-02-25 01:00:00+00:00,24497.956684,37382.553733
2024-02-25 02:00:00+00:00,23800.166265,36631.69874000001
2024-02-25 03:00:00+00:00,23595.494531,36496.751218000005
2024-02-25 04:00:00+00:00,23550.469697,36555.040888999996
2024-02-25 05:00:00+00:00,23481.516854,36699.591803
2024-02-25 06:00:00+00:00,23601.88427,37426.81631900002
2024-02-25 07:00:00+00:00,22360.899509,38339.321959
2024-02-25 08:00:00+00:00,19442.359966,39277.28855
2024-02-25 09:00:00+00:00,15467.038694,40242.875026
2024-02-25 10:00:00+00:00,14606.633723,41090.190872
2024-02-25 11:00:00+00:00,14160.042063,41776.663471999986
2024-02-25 12:00:00+00:00,15378.026448,43028.49001000001
2024-02-25 13:00:00+00:00,15506.271372000001,44017.352475
2024-02-25 14:00:00+00:00,14577.195055,45202.138762999995
2024-02-25 15:00:00+00:00,14245.378787,46304.105435
2024-02-25 16:00:00+00:00,13150.263561,47313.373452999986
2024-02-25 17:00:00+00:00,11512.022048,47582.77536
2024-02-25 18:00:00+00:00,11072.552011,47018.67848499999
2024-02-25 19:00:00+00:00,11957.813610000001,47493.91821599999
2024-02-25 20:00:00+00:00,13177.546208,46526.975828999995
2024-02-25 21:00:00+00:00,14415.972219,45219.73380100001
2024-02-25 22:00:00+00:00,15576.168979,43217.569081999995
2024-02-25 23:00:00+00:00,16922.861336,40951.741111999996
2024-02-26 00:00:00+00:00,18988.016907999998,38901.69165900001
2024-02-26 01:00:00+00:00,18672.215198,37266.557016
2024-02-26 02:00:00+00:00,17840.996194,36312.48518399999
2024-02-26 03:00:00+00:00,17581.214238,35993.825276
2024-02-26 04:00:00+00:00,17510.683686,36233.069755
2024-02-26 05:00:00+00:00,17865.541803,37749.73250499998
2024-02-26 06:00:00+00:00,17822.01745,40466.21187499999
2024-02-26 07:00:00+00:00,18807.269365,42502.24759399998
2024-02-26 08:00:00+00:00,18181.294424,43223.072308
2024-02-26 09:00:00+00:00,15113.634631,44076.923255999995
2024-02-26 10:00:00+00:00,13454.549413,45221.28343
2024-02-26 11:00:00+00:00,14454.857770999999,46466.722099999984
2024-02-26 12:00:00+00:00,16675.871621,47953.388703000004
2024-02-26 13:00:00+00:00,18373.761928,49690.33149100002
2024-02-26 14:00:00+00:00,20037.204644,51531.869185999996
2024-02-26 15:00:00+00:00,20801.265231999998,53128.19150100002
2024-02-26 16:00:00+00:00,20840.042349,53907.2926
2024-02-26 17:00:00+00:00,20825.07678,53503.346947
2024-02-26 18:00:00+00:00,20101.160264,52800.27740999999
2024-02-26 19:00:00+00:00,20637.904805000002,53016.128719
2024-02-26 20:00:00+00:00,22107.226694,51957.39540599999
2024-02-26 21:00:00+00:00,23270.770471,50336.226059
2024-02-26 22:00:00+00:00,23800.353325,47597.44096400001
2024-02-26 23:00:00+00:00,23323.466266,44448.541595999995
2024-02-27 00:00:00+00:00,22082.521884,41748.58406899999
2024-02-27 01:00:00+00:00,20800.304025999998,39905.411626999994
2024-02-27 02:00:00+00:00,20041.745078999997,38584.498416999995
2024-02-27 03:00:00+00:00,20293.115538,38248.570667000015
2024-02-27 04:00:00+00:00,21049.100841000003,38446.968358
2024-02-27 05:00:00+00:00,21044.234571,39648.96492000003
2024-02-27 06:00:00+00:00,21333.926676,42259.769862999994
2024-02-27 07:00:00+00:00,21130.780248,44086.524431000005
2024-02-27 08:00:00+00:00,20593.484638,44715.380788
2024-02-27 09:00:00+00:00,19142.624854,45230.325045
2024-02-27 10:00:00+00:00,17942.809504999997,46160.029528
2024-02-27 11:00:00+00:00,17085.886400000003,47509.872706999995
2024-02-27 12:00:00+00:00,17561.571756999998,48662.144059
2024-02-27 13:00:00+00:00,19160.276001,49946.59842199999
2024-02-27 14:00:00+00:00,20705.338466,51304.33352199999
2024-02-27 15:00:00+00:00,21704.067927,52180.562462
2024-02-27 16:00:00+00:00,21981.721083,52120.59693699999
2024-02-27 17:00:00+00:00,22317.281984,51912.338601999996
2024-02-27 18:00:00+00:00,22846.908015,52229.294265
2024-02-27 19:00:00+00:00,23250.224818,52514.296797
2024-02-27 20:00:00+00:00,23293.999154,51659.66352400002
2024-02-27 21:00:00+00:00,23143.551058999998,50193.932820999995
2024-02-27 22:00:00+00:00,23772.537605999998,47701.162168
2024-02-27 23:00:00+00:00,23608.380378,44715.891867000006
2024-02-28 00:00:00+00:00,23314.60608,42227.700628
2024-02-28 01:00:00+00:00,22727.064439,40136.634153
2024-02-28 02:00:00+00:00,21760.471837,38684.090922
2024-02-28 03:00:00+00:00,21310.389858000002,38127.10767
2024-02-28 04:00:00+00:00,21542.114202999997,38490.138427
2024-02-28 05:00:00+00:00,21907.368852,39946.24615300001
2024-02-28 06:00:00+00:00,21019.776639,42760.14834400003
2024-02-28 07:00:00+00:00,20022.689152,44996.21642599999
2024-02-28 08:00:00+00:00,18976.512757,45776.483039000006
2024-02-28 09:00:00+00:00,18236.087852,46126.44668900003
2024-02-28 10:00:00+00:00,17590.886551,46652.31219000001
2024-02-28 11:00:00+00:00,16685.765109,46799.621221999994
2024-02-28 12:00:00+00:00,15660.078911,46791.30623100001
2024-02-28 13:00:00+00:00,15209.317273,46754.55979500001
2024-02-28 14:00:00+00:00,13205.808241,46469.73971400001
2024-02-28 15:00:00+00:00,11035.875412,46412.83961299999
2024-02-28 16:00:00+00:00,8774.246753000001,46466.32726400001
2024-02-28 17:00:00+00:00,8086.385542,47230.947512
2024-02-28 18:00:00+00:00,8304.052855000002,48470.224818999995
2024-02-28 19:00:00+00:00,8293.67972,49164.663401
2024-02-28 20:00:00+00:00,8760.185426,49152.97344200001
2024-02-28 21:00:00+00:00,8354.313247,48505.85346699999
2024-02-28 22:00:00+00:00,7713.57621,46402.680970999994
2024-02-28 23:00:00+00:00,7700.542966,44145.60898199999
2024-02-29 00:00:00+00:00,7338.795709999999,42459.86153199999
2024-02-29 01:00:00+00:00,6812.012008,41451.055317
2024-02-29 02:00:00+00:00,7434.9032449999995,40914.53182100002
2024-02-29 03:00:00+00:00,7424.719284,40953.859887
2024-02-29 04:00:00+00:00,5849.964359,41512.549525
2024-02-29 05:00:00+00:00,5469.914347,43308.89749900002
2024-02-29 06:00:00+00:00,5485.413676,46751.848355999995
2024-02-29 07:00:00+00:00,5395.894583,49127.68734800001
2024-02-29 08:00:00+00:00,4746.825359,49307.038675
2024-02-29 09:00:00+00:00,4758.817335000001,49767.75486400001
2024-02-29 10:00:00+00:00,4408.951564,49789.718968
2024-02-29 11:00:00+00:00,4092.8159100000003,48964.369959999996
2024-02-29 12:00:00+00:00,5103.515007,48353.964646000015
2024-02-29 13:00:00+00:00,5642.517976,47948.58767400001
2024-02-29 14:00:00+00:00,6162.880577,47671.55423999999
2024-02-29 15:00:00+00:00,6520.03422,47693.06221
2024-02-29 16:00:00+00:00,6583.0672030000005,47993.623958000004
2024-02-29 17:00:00+00:00,6672.711007,48586.54342700001
2024-02-29 18:00:00+00:00,6262.678140000001,49898.860482
2024-02-29 19:00:00+00:00,6747.091016,50759.60473100001
2024-02-29 20:00:00+00:00,9534.995949999999,50740.947794
2024-02-29 21:00:00+00:00,12541.191165,49693.785401999994
2024-02-29 22:00:00+00:00,14561.458960000002,47642.71728799997
2024-02-29 23:00:00+00:00,15748.268849,45451.49604899999
2024-03-01 00:00:00+00:00,16727.818703,43957.705151999995
2024-03-01 01:00:00+00:00,17166.541187,43147.19144399998
2024-03-01 02:00:00+00:00,17391.966153,42557.644242
2024-03-01 03:00:00+00:00,18055.413514,42578.46495000001
2024-03-01 04:00:00+00:00,18498.4146,43185.76845300001
2024-03-01 05:00:00+00:00,18836.351327,45115.762263000004
2024-03-01 06:00:00+00:00,18844.301811999998,48366.172103000004
2024-03-01 07:00:00+00:00,18520.542909,50138.83616100001
2024-03-01 08:00:00+00:00,16365.189132,49849.22790100001
2024-03-01 09:00:00+00:00,11324.149550000002,49024.45658399998
2024-03-01 10:00:00+00:00,8257.093911,47364.88541700001
2024-03-01 11:00:00+00:00,6847.284705,45750.909906
2024-03-01 12:00:00+00:00,6478.071068,44404.737107999994
2024-03-01 13:00:00+00:00,6477.077126,43858.53188
2024-03-01 14:00:00+00:00,7320.070890999999,43738.18007200001
2024-03-01 15:00:00+00:00,8851.098557,43996.487567
2024-03-01 16:00:00+00:00,10575.148682000001,44581.691433
2024-03-01 17:00:00+00:00,11068.572846,44187.81382199998
2024-03-01 18:00:00+00:00,10715.315381,44133.759430000006
2024-03-01 19:00:00+00:00,13680.016364000001,44910.47265700001
2024-03-01 20:00:00+00:00,16573.718238,44790.144186000005
2024-03-01 21:00:00+00:00,18465.335310000002,44525.573819
2024-03-01 22:00:00+00:00,19871.661576000002,43117.805907000016
2024-03-01 23:00:00+00:00,21062.652255,41525.73215599997
2024-03-02 00:00:00+00:00,21186.519778,39767.645048000006
2024-03-02 01:00:00+00:00,20927.016505,38701.535292
2024-03-02 02:00:00+00:00,20838.908282999997,38222.966710000015
2024-03-02 03:00:00+00:00,20798.205679,38085.562752
2024-03-02 04:00:00+00:00,19727.015893,38350.41062999999
2024-03-02 05:00:00+00:00,18693.079722000002,38982.98837800001
2024-03-02 06:00:00+00:00,18181.71322,40091.05140399999
2024-03-02 07:00:00+00:00,17633.261943999998,41367.50908900001
2024-03-02 08:00:00+00:00,16936.47329,42767.93136000001
2024-03-02 09:00:00+00:00,12593.206633000002,42934.277275
2024-03-02 10:00:00+00:00,11156.287008,42430.540054000005
2024-03-02 11:00:00+00:00,11554.469073999999,42360.66116300001
2024-03-02 12:00:00+00:00,13113.226429999999,42595.93786
2024-03-02 13:00:00+00:00,14680.225892999999,42885.44444600001
2024-03-02 14:00:00+00:00,15860.440176999999,43567.939197
2024-03-02 15:00:00+00:00,16995.596766000002,44311.12983
2024-03-02 16:00:00+00:00,18299.347990000002,44957.163634
2024-03-02 17:00:00+00:00,18647.476698,44886.03096700001
2024-03-02 18:00:00+00:00,18084.561566,44733.722152
2024-03-02 19:00:00+00:00,20772.610203,45185.25687399998
2024-03-02 20:00:00+00:00,23591.491531,44730.08878900001
2024-03-02 21:00:00+00:00,23671.649218,43639.663659
2024-03-02 22:00:00+00:00,23414.222275,42407.458433
2024-03-02 23:00:00+00:00,23141.87246,40714.734909
2024-03-03 00:00:00+00:00,23209.128861,39168.909057000004
2024-03-03 01:00:00+00:00,23147.711758999998,37753.91410600001
2024-03-03 02:00:00+00:00,22980.665074999997,36867.84898
2024-03-03 03:00:00+00:00,22596.769473,36358.604463
2024-03-03 04:00:00+00:00,22343.636791999998,36215.28274
2024-03-03 05:00:00+00:00,22323.087859000003,36497.53105400001
2024-03-03 06:00:00+00:00,22380.890070999998,37181.510282
2024-03-03 07:00:00+00:00,22167.663511,37900.949564
2024-03-03 08:00:00+00:00,20332.291474999998,39372.981787000004
2024-03-03 09:00:00+00:00,17986.751202,40957.00316799999
2024-03-03 10:00:00+00:00,17905.845887,42093.100872
2024-03-03 11:00:00+00:00,18956.03391,43137.282579000006
2024-03-03 12:00:00+00:00,18968.755236,44181.786346999994
2024-03-03 13:00:00+00:00,18574.881389,45205.936475
2024-03-03 14:00:00+00:00,18540.314227,46294.433789999995
2024-03-03 15:00:00+00:00,18176.24712,47293.636757
2024-03-03 16:00:00+00:00,18642.449830999998,47868.11807999999
2024-03-03 17:00:00+00:00,18935.764020000002,48301.686129
2024-03-03 18:00:00+00:00,18071.358232,47776.40889499998
2024-03-03 19:00:00+00:00,19101.273482,48499.748385000006
2024-03-03 20:00:00+00:00,22298.486897000003,48570.10059300001
2024-03-03 21:00:00+00:00,23492.075987,47378.25121400002
2024-03-03 22:00:00+00:00,23427.716603,45367.032185000004
2024-03-03 23:00:00+00:00,23240.559562000002,42744.798496999996
2024-03-04 00:00:00+00:00,23282.739670000003,40360.98246100001
2024-03-04 01:00:00+00:00,23088.031928,38874.962857
2024-03-04 02:00:00+00:00,22280.145651,38092.58056100001
2024-03-04 03:00:00+00:00,21934.718238,37741.620359
2024-03-04 04:00:00+00:00,21191.570665,38073.658150999996
2024-03-04 05:00:00+00:00,19361.250613,39362.99714600001
2024-03-04 06:00:00+00:00,19065.636489,42082.146867999996
2024-03-04 07:00:00+00:00,18196.303240999998,43914.464159
2024-03-04 08:00:00+00:00,15427.379802,44568.50617200001
2024-03-04 09:00:00+00:00,12650.815839,45575.416539999984
2024-03-04 10:00:00+00:00,11623.579047,46816.21782299999
2024-03-04 11:00:00+00:00,10143.508324,47565.50217299999
2024-03-04 12:00:00+00:00,8188.993697,48725.78292300002
2024-03-04 13:00:00+00:00,5751.492602,50244.247030999984
2024-03-04 14:00:00+00:00,4556.090314,51445.14483600001
2024-03-04 15:00:00+00:00,4222.6363120000005,52213.710655999996
2024-03-04 16:00:00+00:00,4122.614053,52029.026852
2024-03-04 17:00:00+00:00,4391.483598,51048.913539999994
2024-03-04 18:00:00+00:00,4017.801432,49663.70386399999
2024-03-04 19:00:00+00:00,4949.126086,49768.05270500001
2024-03-04 20:00:00+00:00,5425.9630799999995,49006.748263
2024-03-04 21:00:00+00:00,6958.089897,47689.000762999975
2024-03-04 22:00:00+00:00,8950.260724,45766.58772600001
2024-03-04 23:00:00+00:00,10713.635664,43100.50760700001
2024-03-05 00:00:00+00:00,10717.745475,41033.363105000026
2024-03-05 01:00:00+00:00,9389.570242,38752.042355
2024-03-05 02:00:00+00:00,7410.120852,37481.867747
2024-03-05 03:00:00+00:00,5652.467526,37213.285620999995
2024-03-05 04:00:00+00:00,4621.708537,37419.835506
2024-03-05 05:00:00+00:00,4904.064757,38524.623003
2024-03-05 06:00:00+00:00,5894.331991,41039.666957
2024-03-05 07:00:00+00:00,6543.242306,42517.059052
2024-03-05 08:00:00+00:00,6133.328619,43314.85865400001
2024-03-05 09:00:00+00:00,3778.7639010000003,44557.335015
2024-03-05 10:00:00+00:00,3660.3631490000002,45898.434215
2024-03-05 11:00:00+00:00,4454.500784,47604.89875400001
2024-03-05 12:00:00+00:00,4088.1061200000004,49498.82870600001
2024-03-05 13:00:00+00:00,3542.9445830000004,51420.615286
2024-03-05 14:00:00+00:00,3624.361193,53138.767655999996
2024-03-05 15:00:00+00:00,4610.804678,54035.833064
2024-03-05 16:00:00+00:00,5484.03663,54374.76706599999
2024-03-05 17:00:00+00:00,6265.307123999999,53728.995502999984
2024-03-05 18:00:00+00:00,7254.800604999999,51563.347703
2024-03-05 19:00:00+00:00,9354.314221,50736.53704900001
2024-03-05 20:00:00+00:00,10955.711084,49180.021932999996
2024-03-05 21:00:00+00:00,12487.011767,47468.160928
2024-03-05 22:00:00+00:00,12287.601858,44902.86713999999
2024-03-05 23:00:00+00:00,12173.66432,42299.12233299998
2024-03-06 00:00:00+00:00,11955.661329,39750.64762199999
2024-03-06 01:00:00+00:00,11398.029353,38209.80229100001
2024-03-06 02:00:00+00:00,10009.212002,37320.562034999995
2024-03-06 03:00:00+00:00,7825.800740000001,36839.579721999995
2024-03-06 04:00:00+00:00,6357.737588000001,36896.815794
2024-03-06 05:00:00+00:00,5473.3895410000005,38142.893809
2024-03-06 06:00:00+00:00,4114.692183,40410.27416400001
2024-03-06 07:00:00+00:00,3468.47682,41958.382033
2024-03-06 08:00:00+00:00,2643.264857,42572.35429399999
2024-03-06 09:00:00+00:00,1393.5821580000002,43635.218555
2024-03-06 10:00:00+00:00,1855.192606,44598.134578
2024-03-06 11:00:00+00:00,2710.753659,45629.883352
2024-03-06 12:00:00+00:00,3622.2986039999996,46802.53933899998
2024-03-06 13:00:00+00:00,5168.725091,48552.31070399999
2024-03-06 14:00:00+00:00,6971.926436,50116.11093499999
2024-03-06 15:00:00+00:00,8316.194621999999,51402.943905
2024-03-06 16:00:00+00:00,8810.977982,52128.160459999985
2024-03-06 17:00:00+00:00,9619.55553,51669.301074999996
2024-03-06 18:00:00+00:00,9689.390162000002,50171.058861
2024-03-06 19:00:00+00:00,10510.194386,50185.045208
2024-03-06 20:00:00+00:00,13188.332605,49456.67292999999
2024-03-06 21:00:00+00:00,14443.776146,48299.49895
2024-03-06 22:00:00+00:00,16776.607457,45809.76023
2024-03-06 23:00:00+00:00,17550.564074,42711.54167300001
2024-03-07 00:00:00+00:00,16235.945313,40238.591489
2024-03-07 01:00:00+00:00,15360.096962,38532.833147000005
2024-03-07 02:00:00+00:00,13857.483949000001,37590.762909
2024-03-07 03:00:00+00:00,13974.050689,37066.092503
2024-03-07 04:00:00+00:00,14460.942405,37427.08786000001
2024-03-07 05:00:00+00:00,15795.530928,39285.532664
2024-03-07 06:00:00+00:00,16531.338442,41868.248770000006
2024-03-07 07:00:00+00:00,16424.317601000002,43266.43630500001
2024-03-07 08:00:00+00:00,14949.119886,44111.48863700001
2024-03-07 09:00:00+00:00,14305.450539999998,45052.373267
2024-03-07 10:00:00+00:00,13749.225078,46448.00703899998
2024-03-07 11:00:00+00:00,14122.201078,47427.23063999999
2024-03-07 12:00:00+00:00,13378.493894,48099.99779500001
2024-03-07 13:00:00+00:00,12617.926631999999,48520.56499499998
2024-03-07 14:00:00+00:00,13286.703857,48889.74847800001
2024-03-07 15:00:00+00:00,13177.7107,48734.39214300001
2024-03-07 16:00:00+00:00,13330.371872000002,48475.687443
2024-03-07 17:00:00+00:00,12660.210122,47933.120520000004
2024-03-07 18:00:00+00:00,11549.460151000001,47877.892632
2024-03-07 19:00:00+00:00,11160.950803,47546.080012999984
2024-03-07 20:00:00+00:00,10114.54434,46779.60976100003
2024-03-07 21:00:00+00:00,10801.099071,45887.97902199999
2024-03-07 22:00:00+00:00,11718.192014,44678.024259
2024-03-07 23:00:00+00:00,12165.752003,42675.88929000001
2024-03-08 00:00:00+00:00,11722.992967999999,40532.63488699999
2024-03-08 01:00:00+00:00,11994.231461000001,39574.410996
2024-03-08 02:00:00+00:00,12466.305032,38622.378361999996
2024-03-08 03:00:00+00:00,13251.005339,38197.340249
2024-03-08 04:00:00+00:00,13919.074784999999,38480.888464999996
2024-03-08 05:00:00+00:00,14076.313814000001,39673.004814
2024-03-08 06:00:00+00:00,14069.475606,42187.480623999996
2024-03-08 07:00:00+00:00,13926.270583000001,43944.13974
2024-03-08 08:00:00+00:00,13465.585607,44836.82406799999
2024-03-08 09:00:00+00:00,14759.810369,45791.928709
2024-03-08 10:00:00+00:00,15877.710627999999,46552.30452
2024-03-08 11:00:00+00:00,17134.522233,47524.193423
2024-03-08 12:00:00+00:00,18987.562874000003,48634.285557
2024-03-08 13:00:00+00:00,20506.304283999998,50001.909928
2024-03-08 14:00:00+00:00,20921.163892999997,50986.319245000006
2024-03-08 15:00:00+00:00,21783.987757,51371.370215
2024-03-08 16:00:00+00:00,22169.136754,50862.741230000014
2024-03-08 17:00:00+00:00,22601.329013000002,50126.968154999995
2024-03-08 18:00:00+00:00,22610.409048,48977.685141999995
2024-03-08 19:00:00+00:00,22602.51214,48515.089755999994
2024-03-08 20:00:00+00:00,24242.014320000002,47365.64775900001
2024-03-08 21:00:00+00:00,24738.772775999998,46326.63280000001
2024-03-08 22:00:00+00:00,25013.903308,44621.571732
2024-03-08 23:00:00+00:00,25225.682287,42891.23240100001
2024-03-09 00:00:00+00:00,24930.462901,41243.11157800001
2024-03-09 01:00:00+00:00,24392.460937,40105.668020000005
2024-03-09 02:00:00+00:00,23319.973542,39291.364279
2024-03-09 03:00:00+00:00,22542.518855000002,39056.175827
2024-03-09 04:00:00+00:00,21657.981277,39091.803575000005
2024-03-09 05:00:00+00:00,20412.175292,39642.589319
2024-03-09 06:00:00+00:00,18374.506906000002,40708.80366500001
2024-03-09 07:00:00+00:00,16649.62511,42103.876753000004
2024-03-09 08:00:00+00:00,15825.205557,44008.479154
2024-03-09 09:00:00+00:00,15130.041412,45216.558053
2024-03-09 10:00:00+00:00,12549.135193,45029.358275999984
2024-03-09 11:00:00+00:00,10970.36637,44263.902964999994
2024-03-09 12:00:00+00:00,10086.337377,43211.19535
2024-03-09 13:00:00+00:00,9540.824247,42484.231162
2024-03-09 14:00:00+00:00,8953.058563,41679.22064800001
2024-03-09 15:00:00+00:00,8035.098898,41376.410353
2024-03-09 16:00:00+00:00,7080.22133,41475.211910999984
2024-03-09 17:00:00+00:00,5869.545204000001,41352.03486400001
2024-03-09 18:00:00+00:00,4097.628315,41736.908837999996
2024-03-09 19:00:00+00:00,3391.651414,42993.020818000005
2024-03-09 20:00:00+00:00,3393.801229,43045.506303
2024-03-09 21:00:00+00:00,3134.166362,42307.65685199999
2024-03-09 22:00:00+00:00,3585.136282,41469.127348
2024-03-09 23:00:00+00:00,4296.167934,40457.343919
2024-03-10 00:00:00+00:00,4726.496723,39152.39805700001
2024-03-10 01:00:00+00:00,5163.590524,38508.137113
2024-03-10 02:00:00+00:00,5325.4428152,38137.8662348
2024-03-10 03:00:00+00:00,5438.2950438,38250.38638820001
2024-03-10 04:00:00+00:00,5666.304195999999,38207.97689099999
2024-03-10 05:00:00+00:00,5618.121179,38743.125516
2024-03-10 06:00:00+00:00,5616.6699960000005,39783.19942599999
2024-03-10 07:00:00+00:00,6297.614259,41243.994005999986
2024-03-10 08:00:00+00:00,6195.931149999999,42463.80390399998
2024-03-10 09:00:00+00:00,4867.913261,43072.89999599999
2024-03-10 10:00:00+00:00,3053.869269,42579.066851
2024-03-10 11:00:00+00:00,3207.449735,42006.951079
2024-03-10 12:00:00+00:00,2975.132312,41107.584924
2024-03-10 13:00:00+00:00,3266.915003,40474.102455
2024-03-10 14:00:00+00:00,3432.172824,39895.19847700001
2024-03-10 15:00:00+00:00,3902.7238609999995,40252.205623
2024-03-10 16:00:00+00:00,4271.698989,40620.157424
2024-03-10 17:00:00+00:00,4466.285296,41107.20528299999
2024-03-10 18:00:00+00:00,5024.355635,41382.660702999994
2024-03-10 19:00:00+00:00,5869.879685,41862.306169999996
2024-03-10 20:00:00+00:00,8574.524372,43076.15251100001
2024-03-10 21:00:00+00:00,12300.122714,42769.957392000004
2024-03-10 22:00:00+00:00,15037.353905,41252.22985100001
2024-03-10 23:00:00+00:00,15849.977329000001,39623.010535999994
2024-03-11 00:00:00+00:00,15995.997689,38043.126636000015
2024-03-11 01:00:00+00:00,16630.141662,37027.75270299999
